id,last_step,country,gender,age,created_at
172182,completed_profile,Russia,woman,21-25,2021-04-27T22:29:50.051
172183,completed_profile,Jordan,woman,26-30,2021-04-27T22:33:23.574
172184,unlocked_challenges,Argentina,man,18-20,2021-04-27T22:50:00.638
172185,completed_challenges,Zambia,man,26-30,2021-04-27T22:57:57.527
172186,completed_profile,Algeria,man,21-25,2021-04-27T23:36:07.48
172187,no_time_commitment,Argentina,man,26-30,2021-04-27T23:38:02.52
172188,submitted_check_in_form,Argentina,man,31-35,2021-04-27T23:38:36.537
172189,completed_challenges,Palestine,woman,21-25,2021-04-27T23:52:51.98
172190,completed_profile,Colombia,man,21-25,2021-04-27T23:56:49.343
172191,completed_profile,Ecuador,man,18-20,2021-04-28T00:07:13.019
172192,unlocked_challenges,Democratic Republic of the Congo,not_answer,21-25,2021-04-28T00:10:19.718
172193,completed_profile,Colombia,man,36-40,2021-04-28T00:15:40.501
172194,completed_profile,Panama,man,18-20,2021-04-28T00:21:30.594
172195,completed_profile,Italy,man,26-30,2021-04-28T00:31:37.142
172196,submitted_personal_info,Other,not_answer,no-answer,2021-04-28T00:55:59.423
172197,no_financial_support,Costa Rica,man,26-30,2021-04-28T00:57:54.726
172198,challenges_results_passed,Tunisia,man,21-25,2021-04-28T01:53:37.926
172199,unlocked_challenges,Zambia,man,26-30,2021-04-28T02:23:58.619
172200,unlocked_challenges,Venezuela,man,26-30,2021-04-28T02:45:41.855
172201,submitted_equipment,Brazil,man,26-30,2021-04-28T02:47:39.308
172202,completed_profile,Peru,non_binary,31-35,2021-04-28T02:59:44.986
172203,completed_profile,Colombia,man,26-30,2021-04-28T03:09:22.33
172204,completed_profile,Nigeria,man,21-25,2021-04-28T03:56:57.804
172205,unlocked_challenges,India,man,26-30,2021-04-28T04:01:00.562
172206,unlocked_challenges,Nigeria,man,26-30,2021-04-28T04:19:34.227
172207,completed_profile,Argentina,woman,21-25,2021-04-28T04:40:34.565
172208,no_time_commitment,Uzbekistan,woman,21-25,2021-04-28T04:48:47.053
172209,completed_profile,Russia,man,31-35,2021-04-28T05:53:18.867
172210,completed_profile,Belgium,man,21-25,2021-04-28T06:00:19.329
172211,submitted_equipment,Russia,woman,18-20,2021-04-28T06:01:26.31
172212,completed_profile,Zambia,man,18-20,2021-04-28T07:42:49.599
172213,submitted_programming_experience,Zambia,not_answer,21-25,2021-04-28T08:00:13.508
172214,completed_profile,Peru,man,26-30,2021-04-28T08:04:09.114
172215,signed_up,,,,2021-04-28T08:04:28.335
172216,completed_challenges,Uzbekistan,not_answer,26-30,2021-04-28T08:05:07.245
172217,submitted_programming_experience,Uganda,man,21-25,2021-04-28T08:53:24.809
172218,signed_up,,,,2021-04-28T08:57:41.679
172219,unlocked_challenges,Zambia,man,18-20,2021-04-28T09:09:35.454
172220,completed_profile,Ukraine,man,18-20,2021-04-28T09:20:47.602
172221,unlocked_challenges,Uzbekistan,man,18-20,2021-04-28T09:33:05.902
172222,submitted_english_level,United States,man,18-20,2021-04-28T09:33:44.398
172223,completed_profile,Uzbekistan,man,18-20,2021-04-28T10:01:47.865
172224,unlocked_challenges,Jordan,man,21-25,2021-04-28T10:10:56.594
172225,signed_up,,,,2021-04-28T10:20:12.466
172226,completed_profile,Iran,man,18-20,2021-04-28T10:33:26.358
172227,unlocked_challenges,Nigeria,woman,21-25,2021-04-28T10:44:42.687
172228,submitted_financial_support,United Kingdom,woman,31-35,2021-04-28T10:52:37.944
172229,completed_profile,Zambia,not_answer,26-30,2021-04-28T11:09:36.241
172230,completed_profile,Haiti,man,21-25,2021-04-28T11:09:52.942
172231,unlocked_challenges,Zambia,man,21-25,2021-04-28T11:18:47.739
172232,submitted_program_schedule,Dominican Republic,man,21-25,2021-04-28T11:38:55.33
172233,completed_profile,Uzbekistan,man,26-30,2021-04-28T11:57:27.857
172234,challenges_results_practice,Uzbekistan,man,21-25,2021-04-28T11:57:52.628
172235,signed_up,,,,2021-04-28T12:24:22.292
172236,unlocked_challenges,Colombia,woman,21-25,2021-04-28T12:43:48.337
172237,completed_profile,Iraq,man,41-45,2021-04-28T12:53:51.849
172238,submitted_personal_info,Uruguay,man,31-35,2021-04-28T12:55:00.778
172239,completed_profile,Nigeria,woman,26-30,2021-04-28T12:55:41.3
172240,completed_profile,Turkey,man,18-20,2021-04-28T14:11:43.124
172241,completed_profile,Argentina,man,21-25,2021-04-28T14:12:26.723
172242,unlocked_challenges,Bahrain,man,26-30,2021-04-28T14:16:18.676
172243,unlocked_challenges,Haiti,man,21-25,2021-04-28T14:29:21.245
172244,challenges_results_practice,Haiti,man,21-25,2021-04-28T15:21:48.103
172245,no_financial_support,Turkey,man,26-30,2021-04-28T15:37:08.927
172246,signed_up,,,,2021-04-28T15:38:39.483
172247,signed_up,,,,2021-04-28T15:41:02.464
172248,completed_profile,Costa Rica,man,26-30,2021-04-28T15:48:49.12
172249,submitted_equipment,Bosnia and Herzegovina,man,21-25,2021-04-28T16:06:34.473
172250,challenges_results_practice,Uzbekistan,woman,18-20,2021-04-28T16:12:19.113
172251,unlocked_challenges,United States,man,21-25,2021-04-28T16:17:46.366
172252,unlocked_challenges,Honduras,man,26-30,2021-04-28T16:19:54.212
172253,signed_up,,,,2021-04-28T16:26:19.466
172254,completed_profile,Zambia,man,18-20,2021-04-28T16:29:15.071
172255,challenges_results_practice,Guatemala,man,26-30,2021-04-28T16:32:58.929
172256,completed_profile,Haiti,man,26-30,2021-04-28T16:36:28.782
172257,challenges_results_practice,Haiti,man,31-35,2021-04-28T16:43:04.864
172258,completed_profile,Nigeria,man,21-25,2021-04-28T16:48:44.359
172259,completed_profile,Poland,man,21-25,2021-04-28T16:52:07.195
172260,no_financial_support,Argentina,man,26-30,2021-04-28T16:54:27.892
172261,unlocked_challenges,Honduras,man,18-20,2021-04-28T16:55:44.504
172262,submitted_equipment,Belarus,man,21-25,2021-04-28T16:58:07.374
172263,completed_profile,Greece,man,21-25,2021-04-28T16:59:09.455
172264,completed_profile,Nigeria,man,31-35,2021-04-28T17:02:40.625
172265,completed_profile,Turkey,man,21-25,2021-04-28T17:02:54.362
172266,no_financial_support,Bosnia and Herzegovina,man,31-35,2021-04-28T17:06:22.434
172267,unlocked_challenges,Croatia,man,18-20,2021-04-28T17:09:59.198
172268,unlocked_challenges,Ecuador,man,31-35,2021-04-28T17:10:17.649
172269,submitted_equipment,Ecuador,man,21-25,2021-04-28T17:14:05.407
172270,completed_profile,Cote d Ivoire,man,36-40,2021-04-28T17:14:41.543
172271,completed_profile,Nigeria,woman,21-25,2021-04-28T17:19:19.507
172272,completed_profile,Russia,man,18-20,2021-04-28T17:21:18.824
172273,completed_profile,Honduras,woman,18-20,2021-04-28T17:41:06.674
172274,completed_profile,Zambia,man,18-20,2021-04-28T17:47:01.218
172275,submitted_equipment,Uganda,man,18-20,2021-04-28T17:51:08.583
172276,completed_profile,Venezuela,man,31-35,2021-04-28T17:59:13.549
172277,submitted_personal_info,Bosnia and Herzegovina,man,18-20,2021-04-28T18:03:19.199
172278,completed_profile,Mexico,woman,31-35,2021-04-28T18:03:22.459
172279,submitted_equipment,Bosnia and Herzegovina,man,21-25,2021-04-28T18:26:24.813
172280,completed_profile,United States,woman,26-30,2021-04-28T18:26:45.929
172281,completed_profile,Bolivia,man,31-35,2021-04-28T18:30:19.569
172282,completed_profile,Zambia,not_answer,21-25,2021-04-28T18:38:31.024
172283,unlocked_challenges,Zambia,man,31-35,2021-04-28T18:40:45.239
172284,unlocked_challenges,Moldova,woman,18-20,2021-04-28T18:46:24.941
172285,submitted_professional_info,Zambia,man,26-30,2021-04-28T18:56:20.88
172286,submitted_program_schedule,Italy,man,18-20,2021-04-28T18:58:28.739
172287,unlocked_challenges,Namibia,woman,18-20,2021-04-28T19:03:58.174
172288,submitted_equipment,Lithuania,man,26-30,2021-04-28T19:06:32.326
172289,completed_challenges,Ethiopia,man,21-25,2021-04-28T19:10:54.03
172290,unlocked_challenges,Barbados,woman,31-35,2021-04-28T19:20:35.744
172291,completed_profile,Mexico,woman,21-25,2021-04-28T19:35:35.763
172292,completed_profile,Botswana,man,26-30,2021-04-28T19:42:21.452
172293,unlocked_challenges,Kenya,woman,21-25,2021-04-28T19:45:56.927
172294,submitted_equipment,Colombia,man,18-20,2021-04-28T19:55:33.267
172295,submitted_equipment,France,man,over_50,2021-04-28T19:57:26.816
172296,signed_up,,,,2021-04-28T20:00:18.288
172297,completed_profile,Nicaragua,woman,21-25,2021-04-28T20:00:53.174
172298,signed_up,,,,2021-04-28T20:03:58.016
172299,completed_challenges,Uzbekistan,man,18-20,2021-04-28T20:11:47.018
172300,completed_profile,Mexico,man,31-35,2021-04-28T20:45:48.202
172301,unlocked_challenges,Russia,man,21-25,2021-04-28T20:55:38.484
172302,completed_challenges,Zambia,man,21-25,2021-04-28T21:05:10.948
172303,completed_profile,Kuwait,woman,26-30,2021-04-28T21:07:35.294
172304,unlocked_challenges,Bolivia,man,31-35,2021-04-28T21:19:01.307
172305,submitted_personal_info,Italy,man,18-20,2021-04-28T21:21:12.37
172306,unlocked_challenges,Albania,woman,26-30,2021-04-28T21:43:31.855
172307,submitted_check_in_form,Italy,man,21-25,2021-04-28T21:44:13.025
172308,signed_up,,,,2021-04-28T21:58:03.74
172309,submitted_personal_info,Poland,man,21-25,2021-04-28T22:02:01.768
172310,submitted_equipment,Ukraine,man,31-35,2021-04-28T22:02:27.687
172311,submitted_programming_experience,Greece,man,21-25,2021-04-28T22:02:54.943
172312,completed_challenges,Cote d Ivoire,man,18-20,2021-04-28T22:21:10.459
172313,completed_profile,Morocco,man,18-20,2021-04-28T22:22:20.589
172314,submitted_equipment,Colombia,man,26-30,2021-04-28T22:23:48.095
172315,submitted_personal_info,Germany,man,18-20,2021-04-28T22:29:36.249
172316,completed_profile,United States,man,21-25,2021-04-28T22:35:47.244
172317,completed_profile,Mexico,man,18-20,2021-04-28T22:37:22.613
172318,completed_profile,Poland,man,21-25,2021-04-28T22:37:25.337
172319,completed_profile,Bosnia and Herzegovina,man,21-25,2021-04-28T22:44:02.737
172320,completed_profile,Zambia,man,18-20,2021-04-28T22:55:32.281
172321,submitted_english_level,Trinidad and Tobago,woman,18-20,2021-04-28T23:02:42.088
172322,completed_profile,Portugal,man,26-30,2021-04-28T23:02:45.367
172323,completed_profile,Italy,man,18-20,2021-04-28T23:09:33.335
172324,completed_profile,Colombia,woman,21-25,2021-04-28T23:11:54.998
172325,completed_profile,Costa Rica,man,31-35,2021-04-28T23:16:48.403
172326,completed_profile,Jordan,man,21-25,2021-04-28T23:18:37.787
172327,completed_profile,Turkey,man,21-25,2021-04-28T23:38:23.991
172328,submitted_personal_info,American Samoa,other,26-30,2021-04-28T23:52:36.904
172329,unlocked_challenges,Saint Lucia,other,21-25,2021-04-28T23:54:45.143
172330,completed_profile,Uzbekistan,woman,18-20,2021-04-29T00:05:25.578
172331,completed_profile,Brazil,man,31-35,2021-04-29T00:17:30.831
172332,completed_profile,Venezuela,man,31-35,2021-04-29T00:31:23.517
172333,completed_profile,Portugal,man,21-25,2021-04-29T00:38:40.925
172334,completed_profile,Gambia,man,26-30,2021-04-29T00:46:44.059
172335,completed_profile,Indonesia,man,31-35,2021-04-29T01:42:47.256
172336,completed_profile,Egypt,man,21-25,2021-04-29T01:45:18.117
172337,completed_profile,Colombia,man,26-30,2021-04-29T02:03:30.006
172338,completed_challenges,Israel,woman,26-30,2021-04-29T02:45:40.077
172339,completed_profile,Brazil,man,26-30,2021-04-29T02:50:31.981
172340,completed_profile,Ukraine,woman,18-20,2021-04-29T02:53:46.618
172341,submitted_personal_info,Zambia,man,21-25,2021-04-29T03:45:25.903
172342,completed_profile,Ecuador,man,21-25,2021-04-29T04:13:02.875
172343,unlocked_challenges,Uzbekistan,man,18-20,2021-04-29T04:29:09.617
172344,completed_profile,Ecuador,man,36-40,2021-04-29T04:50:39.368
172345,completed_profile,Democratic Republic of the Congo,man,26-30,2021-04-29T05:20:43.659
172346,signed_up,,,,2021-04-29T05:56:16.966
172347,unlocked_challenges,Iraq,woman,26-30,2021-04-29T05:56:19.604
172348,submitted_check_in_form,Kenya,man,21-25,2021-04-29T07:03:01.564
172349,unlocked_challenges,Tanzania,woman,21-25,2021-04-29T07:03:46.627
172350,completed_profile,Afghanistan,man,26-30,2021-04-29T07:04:40.149
172351,completed_profile,Zambia,man,18-20,2021-04-29T07:05:44.55
172352,unlocked_challenges,Ukraine,man,21-25,2021-04-29T07:09:50.755
172353,completed_profile,Cote d Ivoire,man,21-25,2021-04-29T07:22:10.769
172354,is_under_18,Lithuania,woman,under-18,2021-04-29T07:30:13.198
172355,completed_profile,Palestine,man,21-25,2021-04-29T07:41:02.221
172356,completed_profile,Zambia,man,21-25,2021-04-29T07:48:34.917
172357,unlocked_challenges,Nigeria,woman,36-40,2021-04-29T07:49:14.967
172358,completed_profile,Russia,woman,21-25,2021-04-29T07:56:45.282
172359,completed_challenges,Uzbekistan,man,21-25,2021-04-29T07:57:56.333
172360,completed_profile,Russia,woman,21-25,2021-04-29T07:59:48.095
172361,unlocked_challenges,Nigeria,man,21-25,2021-04-29T08:03:42.709
172362,completed_profile,Nigeria,man,26-30,2021-04-29T08:14:07.297
172363,completed_profile,Zambia,man,21-25,2021-04-29T08:16:45.099
172364,completed_profile,Ukraine,man,21-25,2021-04-29T08:20:08.313
172365,unlocked_challenges,Zambia,man,21-25,2021-04-29T08:23:25.765
172366,completed_profile,Poland,woman,31-35,2021-04-29T08:55:17.839
172367,completed_profile,Dominican Republic,man,21-25,2021-04-29T08:56:26.082
172368,signed_up,,,,2021-04-29T09:02:07.153
172369,submitted_personal_info,Zambia,man,21-25,2021-04-29T09:04:20.864
172370,no_financial_support,Oman,man,18-20,2021-04-29T09:14:57.757
172371,submitted_equipment,Portugal,man,31-35,2021-04-29T09:59:48.808
172372,submitted_personal_info,Italy,man,18-20,2021-04-29T10:11:12.092
172373,completed_profile,Zambia,man,26-30,2021-04-29T10:27:45.373
172374,submitted_personal_info,Palestine,man,18-20,2021-04-29T10:28:58.894
172375,completed_profile,Ghana,man,31-35,2021-04-29T10:46:58.687
172376,unlocked_challenges,Zambia,man,26-30,2021-04-29T10:50:59.986
172377,completed_challenges,Jordan,man,26-30,2021-04-29T10:55:29.814
172378,submitted_english_level,Dominican Republic,man,31-35,2021-04-29T11:18:48.715
172379,completed_profile,South Africa,man,18-20,2021-04-29T11:33:55.405
172380,completed_profile,Venezuela,man,21-25,2021-04-29T11:34:17.692
172381,completed_profile,Poland,woman,21-25,2021-04-29T11:34:57.473
172382,completed_profile,Tunisia,man,21-25,2021-04-29T11:41:09.799
172383,completed_challenges,Uganda,man,26-30,2021-04-29T11:57:19.88
172384,submitted_equipment,Zambia,man,21-25,2021-04-29T12:04:38.072
172385,unlocked_challenges,Zambia,woman,26-30,2021-04-29T12:06:17.003
172386,unlocked_challenges,Panama,man,21-25,2021-04-29T12:10:37.776
172387,completed_profile,India,man,26-30,2021-04-29T12:17:02.706
172388,unlocked_challenges,Haiti,man,21-25,2021-04-29T12:25:44.738
172389,completed_profile,Haiti,man,26-30,2021-04-29T12:26:41.148
172390,signed_up,,,,2021-04-29T12:36:06.189
172391,submitted_programming_experience,Italy,man,26-30,2021-04-29T12:52:13.279
172392,unlocked_challenges,Tunisia,man,21-25,2021-04-29T13:03:46.694
172393,unlocked_challenges,Somalia,man,18-20,2021-04-29T13:06:04.869
172394,completed_profile,Paraguay,woman,26-30,2021-04-29T13:09:26.208
172395,no_financial_support,Germany,man,31-35,2021-04-29T13:17:35.357
172396,unlocked_challenges,Russia,man,26-30,2021-04-29T13:18:15.069
172397,no_time_commitment,Bosnia and Herzegovina,man,31-35,2021-04-29T13:31:19.713
172398,completed_profile,Bangladesh,man,21-25,2021-04-29T13:46:05.434
172399,completed_profile,Peru,man,21-25,2021-04-29T13:56:53.331
172400,challenges_results_practice,Ukraine,man,18-20,2021-04-29T13:58:58.354
172401,submitted_program_schedule,Uruguay,man,18-20,2021-04-29T13:59:30.676
172402,submitted_program_schedule,Nigeria,man,21-25,2021-04-29T14:18:29.161
172403,unlocked_challenges,Russia,man,26-30,2021-04-29T14:26:24.715
172404,completed_profile,Russia,man,18-20,2021-04-29T14:38:51.268
172405,completed_profile,Uganda,man,26-30,2021-04-29T14:39:41.101
172406,completed_profile,Ecuador,man,26-30,2021-04-29T14:53:02.58
172407,completed_profile,Poland,woman,21-25,2021-04-29T15:02:45.005
172408,completed_profile,Mexico,man,26-30,2021-04-29T15:15:27.807
172409,completed_profile,Oman,man,31-35,2021-04-29T15:15:40.681
172410,completed_profile,Peru,man,21-25,2021-04-29T15:17:55.002
172411,completed_profile,Switzerland,man,26-30,2021-04-29T15:27:27.438
172412,completed_profile,Peru,man,21-25,2021-04-29T15:27:32.332
172413,completed_profile,Serbia,man,31-35,2021-04-29T15:37:19.803
172414,submitted_financial_support,Honduras,woman,21-25,2021-04-29T15:52:53.134
172415,completed_profile,Colombia,man,21-25,2021-04-29T15:53:56.216
172416,unlocked_challenges,Hungary,man,18-20,2021-04-29T15:57:13.628
172417,submitted_professional_info,Tanzania,man,21-25,2021-04-29T16:01:14.959
172418,completed_profile,United States,man,31-35,2021-04-29T16:04:47.703
172419,unlocked_challenges,Tanzania,man,21-25,2021-04-29T16:12:10.611
172420,completed_profile,United States,man,36-40,2021-04-29T16:22:28.953
172421,unlocked_challenges,Ukraine,man,21-25,2021-04-29T16:33:56.972
172422,completed_profile,Serbia,man,31-35,2021-04-29T16:48:49.117
172423,submitted_program_schedule,Dominican Republic,man,26-30,2021-04-29T16:54:20.691
172424,completed_profile,Venezuela,woman,18-20,2021-04-29T16:56:26.156
172425,unlocked_challenges,Turkey,man,26-30,2021-04-29T16:57:33.067
172426,completed_profile,Zambia,man,31-35,2021-04-29T17:06:02.289
172427,submitted_program_schedule,Albania,woman,18-20,2021-04-29T17:17:32.194
172428,no_time_commitment,Belarus,man,18-20,2021-04-29T17:27:07.049
172429,completed_profile,Lithuania,woman,26-30,2021-04-29T17:35:40.141
172430,signed_up,,,,2021-04-29T17:42:46.652
172431,submitted_check_in_form,Colombia,man,18-20,2021-04-29T17:46:03.518
172432,is_under_18,Serbia,man,under-18,2021-04-29T17:47:11.431
172433,completed_profile,Zambia,man,36-40,2021-04-29T18:01:51.073
172434,completed_profile,Mexico,man,21-25,2021-04-29T18:06:12.535
172435,unlocked_challenges,Uzbekistan,man,21-25,2021-04-29T18:07:06.582
172436,completed_profile,Turkey,man,26-30,2021-04-29T18:08:34.756
172437,submitted_equipment,Venezuela,man,31-35,2021-04-29T18:09:00.346
172438,low_programming_experience,Zambia,man,31-35,2021-04-29T18:24:51.127
172439,submitted_equipment,Argentina,man,21-25,2021-04-29T18:33:48.255
172440,completed_profile,Mexico,man,21-25,2021-04-29T18:38:33.915
172441,completed_profile,Slovenia,woman,31-35,2021-04-29T18:39:16.958
172442,signed_up,,,,2021-04-29T18:45:56.173
172443,completed_profile,Chile,man,21-25,2021-04-29T19:15:09.965
172444,unlocked_challenges,Cuba,man,18-20,2021-04-29T19:15:40.124
172445,unlocked_challenges,Greece,man,31-35,2021-04-29T19:17:16.918
172446,unlocked_challenges,Morocco,man,21-25,2021-04-29T19:36:20.411
172447,completed_profile,Spain,man,26-30,2021-04-29T19:41:18.362
172448,completed_profile,Tunisia,woman,31-35,2021-04-29T19:45:52.751
172449,submitted_equipment,Nigeria,man,26-30,2021-04-29T19:55:32.467
172450,completed_profile,Ireland,woman,21-25,2021-04-29T20:16:06.712
172451,completed_profile,Azerbaijan,man,26-30,2021-04-29T20:16:16.095
172452,unlocked_challenges,Kenya,man,21-25,2021-04-29T20:21:11.243
172453,completed_profile,Zambia,man,26-30,2021-04-29T20:33:19.122
172454,submitted_personal_info,United Arab Emirates,man,31-35,2021-04-29T20:37:50.793
172455,challenges_results_passed,Saudi Arabia,woman,31-35,2021-04-29T20:45:17.678
172456,low_programming_experience,Zambia,man,26-30,2021-04-29T20:51:09.045
172457,completed_profile,Mozambique,man,18-20,2021-04-29T20:53:15.809
172458,completed_profile,Albania,woman,21-25,2021-04-29T21:02:37.17
172459,signed_up,,,,2021-04-29T21:05:21.37
172460,unlocked_challenges,Turkey,man,31-35,2021-04-29T21:09:03.386
172461,completed_profile,Zambia,man,18-20,2021-04-29T21:10:57.158
172462,completed_profile,Botswana,man,26-30,2021-04-29T21:13:55.595
172463,submitted_equipment,Portugal,man,31-35,2021-04-29T21:17:03.295
172464,signed_up,,,,2021-04-29T21:24:56.363
172465,completed_profile,Zambia,man,36-40,2021-04-29T21:26:01.28
172466,submitted_equipment,Palestine,man,21-25,2021-04-29T21:43:17.145
172467,no_financial_support,Venezuela,woman,26-30,2021-04-29T22:05:11.252
172468,is_under_18,Greece,man,under-18,2021-04-29T22:12:28.394
172469,completed_challenges,Haiti,man,21-25,2021-04-29T22:30:50.224
172470,completed_profile,Dominican Republic,woman,21-25,2021-04-29T22:46:02.963
172471,no_time_commitment,Russia,man,26-30,2021-04-29T22:54:17.54
172472,completed_profile,Palestine,woman,21-25,2021-04-29T22:57:05.553
172473,completed_profile,Italy,man,26-30,2021-04-29T23:07:10.012
172474,completed_profile,Brazil,man,21-25,2021-04-29T23:11:14.814
172475,completed_profile,Zambia,man,26-30,2021-04-29T23:12:58.408
172476,signed_up,,,,2021-04-29T23:30:46.122
172477,completed_profile,Zambia,man,26-30,2021-04-29T23:40:13.447
172478,completed_profile,Colombia,man,18-20,2021-04-30T00:15:06.531
172479,submitted_equipment,Portugal,man,26-30,2021-04-30T00:44:18.958
172480,unlocked_challenges,Argentina,man,26-30,2021-04-30T00:56:04.799
172481,completed_profile,Colombia,man,21-25,2021-04-30T01:01:30.951
172482,completed_challenges,Uzbekistan,man,26-30,2021-04-30T01:10:54.131
172483,submitted_english_level,Dominican Republic,man,31-35,2021-04-30T01:11:17.923
172484,submitted_program_schedule,Colombia,man,31-35,2021-04-30T01:20:24.396
172485,unlocked_challenges,Saudi Arabia,man,26-30,2021-04-30T01:27:07.844
172486,completed_profile,Turkey,man,21-25,2021-04-30T01:35:55.677
172487,completed_profile,India,man,31-35,2021-04-30T01:51:24.141
172488,completed_profile,Venezuela,woman,31-35,2021-04-30T02:15:16.74
172489,completed_profile,Belarus,man,36-40,2021-04-30T02:41:44.405
172490,completed_profile,Costa Rica,man,18-20,2021-04-30T02:48:08.179
172491,challenges_results_practice,Mexico,man,36-40,2021-04-30T02:50:09.982
172492,completed_profile,Belgium,not_answer,31-35,2021-04-30T03:04:45.976
172493,completed_profile,Morocco,man,21-25,2021-04-30T03:06:03.145
172494,submitted_programming_experience,Bosnia and Herzegovina,man,21-25,2021-04-30T03:09:24.449
172495,completed_profile,Trinidad and Tobago,woman,21-25,2021-04-30T03:16:51.916
172496,submitted_english_level,El Salvador,woman,21-25,2021-04-30T03:26:52.661
172497,completed_profile,Haiti,man,31-35,2021-04-30T03:41:35.449
172498,completed_profile,Argentina,man,26-30,2021-04-30T03:52:51.314
172499,signed_up,,,,2021-04-30T03:53:36.149
172500,completed_profile,Palestine,man,26-30,2021-04-30T03:53:48.286
172501,unlocked_challenges,Uganda,man,21-25,2021-04-30T03:56:28.48
172502,submitted_personal_info,Peru,man,18-20,2021-04-30T04:14:23.623
172503,completed_profile,Argentina,woman,31-35,2021-04-30T04:17:57.94
172504,challenges_results_practice,Brazil,man,18-20,2021-04-30T04:30:33.277
172505,completed_profile,Zambia,man,26-30,2021-04-30T04:30:43.49
172506,submitted_equipment,Italy,man,18-20,2021-04-30T05:39:27.455
172507,completed_profile,Nigeria,man,26-30,2021-04-30T06:33:50.651
172508,completed_profile,Turkey,man,31-35,2021-04-30T07:04:57.902
172509,completed_profile,Zambia,not_answer,21-25,2021-04-30T07:08:31.074
172510,completed_profile,Zambia,man,26-30,2021-04-30T07:16:18.052
172511,completed_profile,Nigeria,man,26-30,2021-04-30T07:37:11.763
172512,unlocked_challenges,Romania,woman,18-20,2021-04-30T07:39:42.07
172513,completed_profile,Mexico,man,26-30,2021-04-30T07:44:45.323
172514,completed_challenges,Brazil,man,21-25,2021-04-30T07:45:46.692
172515,submitted_equipment,Russia,woman,18-20,2021-04-30T07:46:04.356
172516,submitted_equipment,Croatia,man,21-25,2021-04-30T07:56:12.29
172517,completed_profile,Nigeria,man,31-35,2021-04-30T07:59:44.448
172518,completed_profile,Spain,woman,26-30,2021-04-30T08:36:03.218
172519,completed_profile,Italy,man,18-20,2021-04-30T08:40:57.836
172520,submitted_equipment,Zambia,man,21-25,2021-04-30T08:53:14.475
172521,completed_profile,Uzbekistan,man,21-25,2021-04-30T08:54:19.232
172522,unlocked_challenges,Haiti,man,21-25,2021-04-30T09:13:16.45
172523,completed_profile,Estonia,woman,26-30,2021-04-30T09:18:58.021
172524,challenges_results_practice,Morocco,man,18-20,2021-04-30T09:20:25.772
172525,unlocked_challenges,Tajikistan,man,18-20,2021-04-30T09:25:07.303
172526,completed_profile,Greece,man,18-20,2021-04-30T09:52:39.762
172527,submitted_program_schedule,South Korea,man,21-25,2021-04-30T10:25:37.532
172528,unlocked_challenges,Turkey,man,18-20,2021-04-30T10:34:07.326
172529,completed_challenges,Oman,man,26-30,2021-04-30T10:44:47.315
172530,completed_profile,France,man,26-30,2021-04-30T10:54:26.183
172531,low_english_level,Haiti,man,18-20,2021-04-30T11:02:53.894
172532,submitted_program_schedule,Yemen,man,31-35,2021-04-30T11:06:10.441
172533,completed_profile,Nigeria,man,26-30,2021-04-30T11:07:46.201
172534,challenges_results_passed,Angola,man,18-20,2021-04-30T11:34:17.257
172535,completed_profile,Belarus,woman,41-45,2021-04-30T11:39:50.346
172536,unlocked_challenges,Turkey,woman,21-25,2021-04-30T11:44:46.824
172537,unlocked_challenges,France,man,31-35,2021-04-30T11:59:51.069
172538,unlocked_challenges,Portugal,man,21-25,2021-04-30T12:06:38.955
172539,unlocked_challenges,Democratic Republic of the Congo,man,18-20,2021-04-30T12:11:00.501
172540,completed_profile,Tunisia,man,21-25,2021-04-30T12:12:27.747
172541,no_time_commitment,Russia,man,21-25,2021-04-30T12:19:58.368
172542,submitted_program_schedule,Russia,man,26-30,2021-04-30T12:24:25.867
172543,completed_profile,Zambia,man,31-35,2021-04-30T12:34:21.409
172544,unlocked_challenges,Algeria,woman,21-25,2021-04-30T12:45:57.407
172545,submitted_program_schedule,Zambia,man,21-25,2021-04-30T12:58:11.501
172546,completed_profile,Zambia,man,31-35,2021-04-30T13:10:47.748
172547,submitted_equipment,Algeria,man,18-20,2021-04-30T13:13:12.297
172548,completed_challenges,Bahrain,man,26-30,2021-04-30T13:13:52.076
172549,submitted_check_in_form,Zambia,man,21-25,2021-04-30T13:22:04.862
172550,completed_profile,Tanzania,man,21-25,2021-04-30T13:22:12.712
172551,unlocked_challenges,Brazil,man,36-40,2021-04-30T13:22:14.295
172552,unlocked_challenges,Jordan,woman,21-25,2021-04-30T13:23:52.639
172553,challenges_results_passed,Tanzania,man,21-25,2021-04-30T13:27:07.689
172554,completed_profile,Zambia,man,18-20,2021-04-30T13:37:53.463
172555,completed_challenges,Nigeria,man,18-20,2021-04-30T13:39:46.962
172556,submitted_equipment,Algeria,man,21-25,2021-04-30T13:41:27.84
172557,unlocked_challenges,Turkey,man,18-20,2021-04-30T13:55:09.535
172558,completed_challenges,Zambia,man,21-25,2021-04-30T13:58:32.317
172559,submitted_english_level,Ecuador,woman,21-25,2021-04-30T14:00:12.513
172560,completed_profile,Netherlands,woman,36-40,2021-04-30T14:04:04.019
172561,unlocked_challenges,Argentina,man,31-35,2021-04-30T14:06:33.752
172562,completed_profile,Nigeria,man,26-30,2021-04-30T14:11:07.627
172563,completed_challenges,Zambia,man,31-35,2021-04-30T14:11:13.616
