id,applicant_id,challenge_one_score,challenge_two_score,challenge_three_score,submitted_at
25921,310092,3,3,1,2022-01-14T08:58:02.109
25922,310092,3,3,3,2022-01-14T08:59:31.339
25923,250012,3,3,3,2022-01-14T09:14:43.707
25924,254973,3,1,3,2022-01-14T09:38:58.306
25925,254973,3,3,3,2022-01-14T09:45:31.844
25926,310161,1,1,0,2022-01-14T10:00:02.074
25927,310205,3,1,3,2022-01-14T10:43:54.694
25928,310241,1,1,1,2022-01-14T11:02:53.659
25929,284994,0,0,0,2022-01-14T11:45:30.97
25930,310299,1,1,1,2022-01-14T11:47:17.312
25931,310299,1,1,1,2022-01-14T11:50:53.036
25932,310299,3,3,1,2022-01-14T12:07:22.566
25933,308361,1,1,1,2022-01-14T12:21:39.261
25934,299402,3,3,3,2022-01-14T12:38:48.067
25935,310282,3,3,3,2022-01-14T12:39:32.582
25936,310324,1,1,1,2022-01-14T12:56:21.202
25937,306882,1,1,1,2022-01-14T13:01:42.973
25938,239523,0,0,0,2022-01-14T13:18:49.301
25939,310424,0,0,0,2022-01-14T13:30:30.531
25940,310458,0,1,1,2022-01-14T13:33:27.973
25941,310465,3,3,3,2022-01-14T13:34:39.696
25942,309493,1,3,3,2022-01-14T14:06:03.392
25943,258882,0,0,0,2022-01-14T14:08:23.852
25944,310529,0,0,1,2022-01-14T14:33:17.012
25945,307953,3,3,3,2022-01-14T14:56:14.267
25946,309493,3,3,3,2022-01-14T14:56:20.294
25947,305932,3,0,0,2022-01-14T15:21:02.293
25948,310647,0,0,1,2022-01-14T15:58:24.016
25949,310647,1,0,1,2022-01-14T15:59:06.681
25950,310642,1,0,0,2022-01-14T15:59:23.922
25951,310642,0,0,0,2022-01-14T16:01:04.107
25952,288597,3,3,3,2022-01-14T16:01:08.986
25953,310664,0,0,0,2022-01-14T16:23:01.575
25954,310691,0,0,0,2022-01-14T16:38:44.516
25955,310737,0,0,0,2022-01-14T17:27:11.625
25956,303672,1,1,1,2022-01-14T17:28:52.615
25957,303008,3,3,3,2022-01-14T17:39:49.54
25958,310799,0,0,0,2022-01-14T17:58:23.213
25959,310484,1,1,1,2022-01-14T18:28:55.06
25960,310484,3,3,3,2022-01-14T18:33:23.861
25961,310662,1,0,1,2022-01-14T19:31:45.717
25962,310662,1,3,3,2022-01-14T19:37:41.63
25963,310981,0,0,0,2022-01-14T19:49:50.426
25964,306882,3,3,3,2022-01-14T20:00:40.713
25965,291469,3,3,3,2022-01-14T20:33:43.638
25966,311040,0,0,0,2022-01-14T20:42:35.038
25967,201934,3,3,3,2022-01-14T20:44:55.96
25968,311040,0,0,0,2022-01-14T20:49:40.578
25969,311197,0,0,0,2022-01-14T22:57:55.401
25970,311222,0,0,0,2022-01-14T23:42:45.35
25971,311240,3,3,3,2022-01-14T23:54:24.472
25972,311239,0,1,1,2022-01-14T23:57:25.037
25973,277874,3,1,3,2022-01-15T00:23:29.382
25974,311336,3,3,3,2022-01-15T01:43:48.504
25975,311387,0,3,3,2022-01-15T02:51:57.079
25976,311390,3,3,3,2022-01-15T02:52:59.794
25977,311404,3,3,3,2022-01-15T03:09:13.72
25978,311467,1,1,1,2022-01-15T04:35:30.426
25979,311467,3,3,3,2022-01-15T04:36:24.232
25980,311475,1,1,1,2022-01-15T04:45:59.765
25981,271178,1,1,1,2022-01-15T05:00:46.447
25982,310853,1,1,3,2022-01-15T05:16:29.79
25983,311490,1,3,1,2022-01-15T05:43:52.602
25984,192811,3,3,3,2022-01-15T05:56:41.806
25985,291910,3,3,3,2022-01-15T07:40:45.407
25986,311576,0,1,1,2022-01-15T07:47:20.649
25987,311576,1,1,3,2022-01-15T07:48:10.602
25988,311583,3,3,3,2022-01-15T08:37:21.473
25989,311634,0,0,0,2022-01-15T08:53:49.898
25990,302880,3,3,3,2022-01-15T09:02:51.304
25991,311708,1,3,0,2022-01-15T09:42:36.452
25992,305626,1,1,1,2022-01-15T10:20:18.407
25993,305626,3,3,3,2022-01-15T10:23:00.524
25994,174344,3,3,3,2022-01-15T10:35:15.065
25995,266151,1,1,1,2022-01-15T10:55:42.947
25996,311736,3,3,3,2022-01-15T11:07:59.385
25997,310164,1,0,0,2022-01-15T11:36:30.838
25998,311878,1,1,1,2022-01-15T12:08:39.472
25999,311899,0,0,0,2022-01-15T12:57:33.225
26000,310763,3,3,3,2022-01-15T13:28:53.341
26001,311993,3,3,3,2022-01-15T13:36:52.47
26002,312019,0,0,0,2022-01-15T13:52:13.47
26003,202753,3,3,3,2022-01-15T14:52:07.635
26004,311899,0,0,0,2022-01-15T15:02:22.987
26005,156328,0,0,0,2022-01-15T15:34:07.779
26006,312163,3,1,1,2022-01-15T15:39:07.026
26007,312177,1,1,1,2022-01-15T15:43:44.243
26008,312190,3,3,3,2022-01-15T16:07:01.789
26009,312235,1,1,3,2022-01-15T16:32:07.501
26010,306085,3,3,3,2022-01-15T16:35:14.557
26011,312270,0,0,0,2022-01-15T16:51:53.828
26012,312292,3,1,1,2022-01-15T17:07:57.692
26013,312303,0,0,0,2022-01-15T17:16:13.845
26014,310042,3,0,0,2022-01-15T17:22:48.044
26015,218029,0,0,0,2022-01-15T17:24:04.879
26016,312307,0,1,1,2022-01-15T17:33:31.317
26017,310662,0,1,3,2022-01-15T17:35:53.613
26018,312360,3,3,3,2022-01-15T17:53:46.365
26019,312363,1,1,1,2022-01-15T17:59:07.422
26020,312177,1,1,1,2022-01-15T18:07:03.481
26021,98205,3,3,1,2022-01-15T18:22:13.517
26022,312403,0,0,0,2022-01-15T18:23:33.343
26023,274399,1,1,1,2022-01-15T18:52:41.176
26024,244069,1,1,1,2022-01-15T19:18:58.385
26025,207751,0,0,0,2022-01-15T19:20:37.243
26026,312500,3,1,1,2022-01-15T19:36:22.59
26027,312542,1,1,0,2022-01-15T19:56:49.006
26028,312561,1,1,1,2022-01-15T20:04:26.65
26029,312392,3,3,3,2022-01-15T20:10:23.125
26030,305686,3,1,3,2022-01-15T20:19:55.355
26031,311611,3,3,3,2022-01-15T20:45:44.535
26032,312616,0,0,0,2022-01-15T20:51:47.84
26033,312615,1,1,1,2022-01-15T20:52:34.422
26034,310901,1,1,1,2022-01-15T20:57:37.553
26035,312604,1,1,1,2022-01-15T20:58:10.444
26036,148797,3,3,3,2022-01-15T21:11:42.937
26037,312675,0,0,0,2022-01-15T21:57:23.995
26038,303497,3,3,3,2022-01-15T23:10:56.331
26039,312756,1,0,0,2022-01-15T23:22:55.199
26040,299355,3,3,3,2022-01-15T23:25:28.909
26041,312784,0,0,0,2022-01-15T23:43:34.198
26042,310888,3,3,3,2022-01-16T00:04:12.295
26043,312735,3,3,3,2022-01-16T00:12:17.952
26044,312845,1,1,1,2022-01-16T01:30:40.294
26045,312845,1,1,1,2022-01-16T01:32:21.728
26046,312913,0,0,0,2022-01-16T03:14:32.472
26047,312930,1,1,1,2022-01-16T03:39:22.868
26048,312933,1,1,1,2022-01-16T03:39:26.008
26049,312939,1,1,1,2022-01-16T03:48:59.612
26050,312954,1,1,1,2022-01-16T04:19:14.478
26051,212790,0,0,0,2022-01-16T04:44:48.897
26052,98205,3,3,1,2022-01-16T05:39:48.631
26053,311899,1,1,1,2022-01-16T06:37:33.782
26054,313046,1,1,1,2022-01-16T06:38:09.746
26055,286460,3,3,3,2022-01-16T08:05:32.499
26056,284559,3,3,1,2022-01-16T08:52:03.77
26057,313175,3,3,3,2022-01-16T09:08:47.769
26058,313179,1,3,3,2022-01-16T09:18:06.755
26059,313182,1,1,1,2022-01-16T09:28:27.64
26060,284559,3,3,3,2022-01-16T09:38:38.17
26061,308508,3,3,3,2022-01-16T09:48:51.083
26062,313243,3,3,3,2022-01-16T10:21:07.354
26063,235665,3,3,3,2022-01-16T10:28:30.853
26064,304540,0,0,0,2022-01-16T11:13:40.047
26065,313313,0,0,1,2022-01-16T11:55:51.976
26066,245782,3,3,3,2022-01-16T12:07:37.649
26067,310164,0,3,0,2022-01-16T12:49:24.283
26068,313452,3,3,3,2022-01-16T13:47:02.778
26069,313342,3,3,3,2022-01-16T13:51:59.359
26070,306374,3,0,0,2022-01-16T14:24:12.112
26071,313538,0,0,0,2022-01-16T14:44:59.486
26072,313289,3,3,3,2022-01-16T14:57:18.143
26073,313413,1,1,1,2022-01-16T15:18:08.07
26074,313413,1,1,1,2022-01-16T15:22:52.647
26075,264296,3,3,1,2022-01-16T15:24:43.112
26076,313613,3,3,3,2022-01-16T15:30:40.779
26077,264296,3,3,3,2022-01-16T15:37:42.415
26078,313656,3,3,3,2022-01-16T15:57:25.416
26079,313658,0,0,0,2022-01-16T15:59:42.721
26080,313658,3,3,3,2022-01-16T16:01:01.009
26081,306374,3,3,1,2022-01-16T17:04:24.084
26082,313635,3,3,3,2022-01-16T17:11:14.274
26083,287834,3,3,3,2022-01-16T17:13:14.372
26084,270738,0,0,0,2022-01-16T17:26:46.103
26085,313791,1,1,1,2022-01-16T17:43:28.915
26086,313791,0,3,3,2022-01-16T17:45:39.395
26087,306374,3,3,3,2022-01-16T17:49:56.284
26088,311899,1,1,1,2022-01-16T17:55:25.241
26089,313841,0,0,1,2022-01-16T18:01:54.709
26090,311769,1,1,1,2022-01-16T18:12:54.239
26091,305349,3,3,3,2022-01-16T18:23:53.701
26092,314051,0,0,0,2022-01-16T20:23:06.817
26093,314051,3,1,3,2022-01-16T20:24:17.894
26094,314051,3,3,3,2022-01-16T20:25:53.712
26095,312331,3,3,3,2022-01-16T21:17:10.715
26096,289330,1,3,3,2022-01-17T00:35:20.436
26097,310572,3,3,3,2022-01-17T00:50:55.138
26098,314368,0,0,0,2022-01-17T01:42:46.197
26099,314280,3,3,3,2022-01-17T02:25:44.128
26100,314409,0,0,0,2022-01-17T02:42:46.837
26101,314444,1,1,1,2022-01-17T02:52:37.074
26102,266830,3,3,3,2022-01-17T04:43:18.429
26103,314643,0,0,0,2022-01-17T07:44:24.676
26104,314643,0,0,0,2022-01-17T08:04:16.706
26105,314673,0,0,0,2022-01-17T08:47:36.984
26106,247180,0,0,0,2022-01-17T09:03:09.342
26107,289564,3,3,3,2022-01-17T09:21:07.595
26108,254290,3,3,3,2022-01-17T09:24:44.844
26109,304168,3,3,3,2022-01-17T09:33:25.289
26110,314786,3,1,1,2022-01-17T10:22:21.64
26111,314793,0,0,0,2022-01-17T10:25:12.887
26112,310154,1,1,1,2022-01-17T11:03:06.483
26113,314855,0,3,1,2022-01-17T11:21:39.421
26114,314857,3,3,1,2022-01-17T11:26:18.526
26115,310154,1,1,3,2022-01-17T11:39:57.951
26116,265628,0,1,1,2022-01-17T11:41:30.784
26117,314897,0,0,0,2022-01-17T11:54:51.708
26118,314937,0,0,0,2022-01-17T12:25:36.082
26119,259575,3,3,3,2022-01-17T12:32:40.029
26120,314937,0,1,1,2022-01-17T12:45:19.803
26121,314985,3,0,0,2022-01-17T12:59:36.146
26122,315017,3,1,1,2022-01-17T13:19:43.848
26123,306373,3,3,3,2022-01-17T13:29:20.686
26124,315028,0,0,0,2022-01-17T13:55:11.017
26125,314940,1,1,1,2022-01-17T14:05:36.225
26126,254915,0,0,0,2022-01-17T14:08:49.091
26127,315110,1,1,1,2022-01-17T14:22:25.31
26128,315149,3,3,3,2022-01-17T14:52:15.116
26129,315149,3,3,3,2022-01-17T14:53:00.596
26130,315156,1,0,0,2022-01-17T15:02:31.019
26131,315156,1,0,0,2022-01-17T15:09:32.753
26132,315179,0,0,0,2022-01-17T15:17:57.046
26133,315156,0,0,0,2022-01-17T15:26:42.73
26134,310154,3,1,3,2022-01-17T15:34:20.66
26135,315200,1,1,0,2022-01-17T16:01:09.707
26136,314870,3,3,3,2022-01-17T16:17:24.322
26137,285040,0,0,0,2022-01-17T16:21:02.175
26138,289330,3,3,3,2022-01-17T16:21:24.301
26139,285040,3,3,3,2022-01-17T16:26:51.352
26140,305932,3,1,3,2022-01-17T17:58:35.426
26141,315414,3,3,3,2022-01-17T18:49:27.176
26142,315433,0,0,0,2022-01-17T18:59:22.272
26143,315434,1,1,1,2022-01-17T19:12:40.502
26144,314510,3,3,0,2022-01-17T19:19:32.01
26145,315458,0,0,0,2022-01-17T19:19:37.028
26146,282175,3,3,3,2022-01-17T19:22:56.034
26147,314510,3,3,3,2022-01-17T19:32:44.631
26148,305932,3,3,3,2022-01-17T19:39:43.054
26149,312618,0,0,0,2022-01-17T20:07:09.903
26150,315540,1,1,1,2022-01-17T20:24:50.468
26151,312618,1,1,1,2022-01-17T20:40:23.805
26152,315580,0,0,0,2022-01-17T21:07:39.004
26153,236490,3,3,3,2022-01-17T21:19:02.928
26154,315492,3,3,3,2022-01-17T21:38:13.149
26155,315674,1,1,1,2022-01-17T22:27:43.39
26156,315553,1,1,1,2022-01-17T22:59:03.49
26157,315553,3,3,3,2022-01-17T22:59:49.023
26158,313016,0,0,0,2022-01-17T23:33:02.331
26159,218324,3,3,3,2022-01-17T23:49:22.043
26160,313173,3,3,3,2022-01-18T00:01:06.718
26161,314105,0,0,0,2022-01-18T00:40:07.655
26162,315816,0,0,0,2022-01-18T01:08:26.324
26163,315838,3,3,3,2022-01-18T01:51:55.436
26164,240021,0,0,0,2022-01-18T03:11:07.296
26165,280454,3,3,3,2022-01-18T03:44:20.046
26166,270075,3,3,3,2022-01-18T04:11:27.278
26167,315957,0,0,0,2022-01-18T04:13:56.824
26168,310599,3,3,3,2022-01-18T04:28:56.167
26169,316000,0,0,0,2022-01-18T05:07:10.162
26170,315841,3,1,3,2022-01-18T05:42:15.523
26171,315841,3,3,3,2022-01-18T05:54:19
26172,116220,1,1,1,2022-01-18T07:30:22.679
26173,116220,1,1,1,2022-01-18T07:33:00.12
26174,180467,1,1,1,2022-01-18T07:40:22.746
26175,217987,3,3,0,2022-01-18T08:53:59.085
26176,217987,3,3,3,2022-01-18T09:01:50.655
26177,316170,3,3,3,2022-01-18T09:15:27.345
26178,316163,3,1,3,2022-01-18T09:16:47.77
26179,313442,0,0,0,2022-01-18T09:31:43.38
26180,315581,1,3,3,2022-01-18T09:38:42.649
26181,314761,1,1,1,2022-01-18T09:51:34.335
26182,314761,3,3,3,2022-01-18T09:52:58.697
26183,310154,1,3,3,2022-01-18T10:10:03.665
26184,310154,3,3,3,2022-01-18T10:10:51.216
26185,315581,3,3,3,2022-01-18T10:33:24.722
26186,315509,1,1,1,2022-01-18T10:42:14.918
26187,316286,1,1,1,2022-01-18T11:56:53.235
26188,316286,0,0,0,2022-01-18T12:02:04.424
26189,289759,3,3,3,2022-01-18T12:15:28.892
26190,310536,3,3,3,2022-01-18T12:16:00.815
26191,316333,0,0,0,2022-01-18T12:16:15.245
26192,315509,3,3,3,2022-01-18T12:38:19.959
26193,316479,0,0,0,2022-01-18T14:22:18.918
26194,306123,3,3,3,2022-01-18T14:35:37.129
26195,316303,3,3,3,2022-01-18T14:38:46.374
26196,288818,1,3,0,2022-01-18T15:04:59.39
26197,288818,3,3,1,2022-01-18T15:06:23.591
26198,288818,1,1,1,2022-01-18T15:11:06.672
26199,288818,0,0,0,2022-01-18T15:12:47.21
26200,288818,1,1,1,2022-01-18T15:13:42.987
26201,313209,0,0,0,2022-01-18T15:16:12.656
26202,288818,3,3,3,2022-01-18T15:19:48.031
26203,288818,3,3,3,2022-01-18T15:26:05.086
26204,316478,3,3,3,2022-01-18T15:52:41.481
26205,316649,0,0,0,2022-01-18T16:35:37.159
26206,315634,3,3,3,2022-01-18T16:47:01.429
26207,316735,0,0,0,2022-01-18T17:49:25.542
26208,316772,0,0,0,2022-01-18T18:10:38.053
26209,316662,3,3,3,2022-01-18T18:56:40.057
26210,316832,0,0,0,2022-01-18T19:11:06.519
26211,252344,3,3,3,2022-01-18T19:27:26.644
26212,316908,1,0,1,2022-01-18T20:09:45.305
26213,316907,0,0,0,2022-01-18T20:23:09.875
26214,316938,0,0,0,2022-01-18T20:51:12.671
26215,316959,0,0,0,2022-01-18T21:07:26.157
26216,316968,0,0,0,2022-01-18T21:16:48.07
26217,316994,1,1,1,2022-01-18T21:40:31.33
26218,312631,3,3,3,2022-01-18T22:26:19.815
26219,317046,0,0,0,2022-01-18T22:31:12.646
26220,309329,3,3,3,2022-01-18T23:14:32.802
26221,317120,1,1,1,2022-01-18T23:39:42.612
26222,317127,0,0,0,2022-01-18T23:44:19.001
26223,317127,3,3,3,2022-01-18T23:45:27.266
26224,317130,1,1,1,2022-01-18T23:50:33.224
26225,317161,0,0,0,2022-01-19T00:32:09.486
26226,317171,0,0,0,2022-01-19T00:51:41.413
26227,312070,3,3,3,2022-01-19T01:24:53.863
26228,317247,1,1,1,2022-01-19T02:33:06.866
26229,317289,0,0,0,2022-01-19T03:19:08.68
26230,316247,3,3,3,2022-01-19T03:40:52.099
26231,317326,1,0,0,2022-01-19T04:08:21.54
26232,317401,3,3,3,2022-01-19T05:16:59.128
26233,316804,1,1,1,2022-01-19T06:13:43.952
26234,307279,1,1,1,2022-01-19T07:05:10.195
26235,316804,0,0,0,2022-01-19T07:18:52.829
26236,316804,0,0,0,2022-01-19T07:21:25.737
26237,317474,0,0,0,2022-01-19T07:33:09.354
26238,317474,0,1,1,2022-01-19T07:34:18.368
26239,282376,1,1,1,2022-01-19T08:47:54.4
26240,282376,3,3,3,2022-01-19T08:55:10.405
26241,317523,0,0,1,2022-01-19T08:58:57.022
26242,317587,1,1,3,2022-01-19T09:57:00.177
26243,317587,1,1,0,2022-01-19T09:59:27.759
26244,317620,0,1,0,2022-01-19T10:18:30.399
26245,317664,0,1,0,2022-01-19T11:04:53.925
26246,317664,0,0,0,2022-01-19T11:05:49.641
26247,317695,3,3,3,2022-01-19T11:46:48.59
26248,317769,3,3,1,2022-01-19T12:57:38.108
26249,315049,3,3,3,2022-01-19T13:06:01.636
26250,317793,0,1,1,2022-01-19T13:11:21.915
26251,317793,1,1,3,2022-01-19T13:12:31.825
26252,272653,3,1,0,2022-01-19T13:33:41.121
26253,312133,3,3,3,2022-01-19T13:43:59.278
26254,294826,1,1,3,2022-01-19T13:46:37.014
26255,294826,3,3,3,2022-01-19T13:48:38.08
26256,52200,3,3,3,2022-01-19T14:03:20.618
26257,298732,1,0,0,2022-01-19T14:26:11.133
26258,298732,0,0,0,2022-01-19T14:27:17.985
26259,246788,3,3,3,2022-01-19T14:33:37.964
26260,179124,3,3,3,2022-01-19T15:57:18.623
26261,307284,1,1,1,2022-01-19T15:59:19.487
26262,307284,1,1,1,2022-01-19T16:00:18.42
26263,206777,0,0,0,2022-01-19T16:05:37.125
26264,317874,3,3,3,2022-01-19T16:25:28.225
26265,317518,1,1,1,2022-01-19T16:33:33.026
26266,317518,3,3,3,2022-01-19T16:41:43.444
26267,316292,3,3,0,2022-01-19T16:56:52.197
26268,316292,3,3,1,2022-01-19T16:58:41.927
26269,316292,3,3,3,2022-01-19T16:59:53.773
26270,318142,1,0,0,2022-01-19T18:08:17.283
26271,318178,1,1,1,2022-01-19T18:12:29.416
26272,318178,3,3,3,2022-01-19T18:16:40.076
26273,308727,3,3,3,2022-01-19T18:30:31.624
26274,318227,0,1,1,2022-01-19T18:34:12.488
26275,314649,0,0,0,2022-01-19T18:35:15.048
26276,318244,3,3,3,2022-01-19T18:42:49.658
26277,318279,3,3,3,2022-01-19T18:55:42.386
26278,318289,1,1,1,2022-01-19T19:02:53.788
26279,318293,0,0,0,2022-01-19T19:29:44.082
26280,318327,0,1,1,2022-01-19T19:42:36.005
26281,315712,3,3,3,2022-01-19T21:19:55.472
26282,318506,0,0,0,2022-01-19T21:52:15.307
26283,318506,0,0,0,2022-01-19T21:53:07.521
26284,300409,0,0,0,2022-01-19T22:21:46.523
26285,272530,3,3,3,2022-01-19T22:54:36.667
26286,318582,1,1,1,2022-01-19T23:08:54.176
26287,204984,3,3,3,2022-01-19T23:26:49.597
26288,318605,3,3,3,2022-01-19T23:46:40.234
26289,318720,1,1,1,2022-01-20T03:02:14.249
26290,278422,3,3,3,2022-01-20T03:19:26.405
26291,318724,3,3,3,2022-01-20T03:47:42.901
26292,318810,0,0,0,2022-01-20T05:05:24.412
26293,316804,0,1,1,2022-01-20T05:16:40.788
26294,317644,3,1,3,2022-01-20T05:42:32.773
26295,317644,3,3,3,2022-01-20T05:43:36.938
26296,317642,3,3,3,2022-01-20T05:47:27.545
26297,318859,3,3,3,2022-01-20T05:48:12.616
26298,318906,1,1,1,2022-01-20T06:35:48.764
26299,243090,0,0,0,2022-01-20T06:53:11.245
26300,318787,3,3,3,2022-01-20T07:26:52.602
26301,318940,0,0,0,2022-01-20T07:41:49.321
26302,318940,0,1,1,2022-01-20T07:43:49.476
26303,318945,0,0,3,2022-01-20T08:01:36.614
26304,318945,1,0,1,2022-01-20T08:03:14.527
26305,164681,0,0,0,2022-01-20T08:20:41.993
26306,319007,1,1,1,2022-01-20T08:46:28.476
26307,318922,0,0,0,2022-01-20T08:54:38.038
26308,318931,1,1,1,2022-01-20T09:17:22.489
26309,310164,3,3,3,2022-01-20T10:18:22.567
26310,319154,1,1,1,2022-01-20T10:31:28.576
26311,319154,3,3,3,2022-01-20T10:32:49.382
26312,319124,1,1,1,2022-01-20T10:34:13.653
26313,319092,1,1,3,2022-01-20T10:39:23.583
26314,152321,0,0,0,2022-01-20T10:57:45.206
26315,319193,1,1,0,2022-01-20T11:01:35.277
26316,299727,0,0,0,2022-01-20T11:02:20.678
26317,319170,0,0,0,2022-01-20T11:38:54.837
26318,319291,1,1,1,2022-01-20T12:24:25.459
26319,319291,1,1,1,2022-01-20T12:25:29.009
26320,211394,1,1,1,2022-01-20T12:25:52.615
26321,319291,1,1,1,2022-01-20T12:27:27.304
26322,319291,1,1,1,2022-01-20T12:34:05.326
26323,319291,1,1,1,2022-01-20T12:35:02.642
26324,319291,3,3,3,2022-01-20T12:35:57.227
26325,319234,3,3,3,2022-01-20T12:57:41.067
26326,317676,3,3,3,2022-01-20T13:21:56.813
26327,305816,3,3,3,2022-01-20T13:36:33.596
26328,319269,3,3,3,2022-01-20T13:45:48.163
26329,319420,0,0,1,2022-01-20T13:58:32.261
26330,319420,0,0,1,2022-01-20T13:59:43.61
26331,318687,3,3,3,2022-01-20T14:05:42.482
26332,319420,1,1,1,2022-01-20T14:08:48.134
26333,319420,3,3,3,2022-01-20T14:09:47.524
26334,318233,3,3,3,2022-01-20T14:10:24.502
26335,303930,3,3,3,2022-01-20T14:23:31.289
26336,319146,3,3,3,2022-01-20T14:54:45.789
26337,302572,1,0,0,2022-01-20T15:09:43.526
26338,319535,3,3,3,2022-01-20T15:10:38.984
26339,302572,1,0,0,2022-01-20T15:11:07.96
26340,319226,3,3,3,2022-01-20T15:29:09.412
26341,319568,3,1,1,2022-01-20T15:43:12.217
26342,261422,3,3,3,2022-01-20T15:57:57.324
26343,52296,1,1,1,2022-01-20T16:10:27.437
26344,319477,0,0,3,2022-01-20T16:29:09.405
26345,319159,3,3,3,2022-01-20T16:33:14.155
26346,273115,0,1,3,2022-01-20T16:35:42.798
26347,273115,0,0,0,2022-01-20T16:43:14.035
26348,316920,3,3,3,2022-01-20T16:52:16.256
26349,310904,3,0,0,2022-01-20T17:58:41.209
26350,316392,3,3,3,2022-01-20T19:03:53.261
26351,319865,1,1,1,2022-01-20T19:52:12.191
26352,319915,1,1,0,2022-01-20T20:09:30.258
26353,320025,3,3,3,2022-01-20T21:17:05.393
26354,318667,3,1,1,2022-01-20T21:18:26.95
26355,318667,3,1,0,2022-01-20T21:30:35.968
26356,320058,0,0,0,2022-01-20T22:17:24.145
26357,253997,3,3,3,2022-01-20T22:34:46.361
26358,317054,1,1,1,2022-01-20T23:19:38.315
26359,320118,1,0,3,2022-01-20T23:38:50.178
26360,270926,0,0,0,2022-01-20T23:51:07.218
26361,319810,3,3,0,2022-01-21T00:01:30.966
26362,312089,1,0,0,2022-01-21T00:05:11.5
26363,270926,1,0,0,2022-01-21T00:13:59.688
26364,319810,3,3,3,2022-01-21T01:23:52.968
26365,305630,3,3,1,2022-01-21T01:57:47.557
26366,320197,0,0,0,2022-01-21T02:05:41.329
26367,320197,0,0,0,2022-01-21T02:07:13.456
26368,320197,0,0,0,2022-01-21T02:08:54.01
26369,312971,0,0,1,2022-01-21T02:35:14.033
26370,298029,3,3,3,2022-01-21T03:16:59.945
26371,320282,0,0,0,2022-01-21T04:13:29.383
26372,320288,3,1,1,2022-01-21T04:20:39.462
26373,320288,3,1,1,2022-01-21T04:21:59.568
26374,314645,3,3,3,2022-01-21T06:05:36.935
26375,269883,0,0,0,2022-01-21T07:19:46.935
26376,269883,0,0,0,2022-01-21T07:22:16.374
26377,305022,3,0,0,2022-01-21T08:07:50.478
26378,320430,0,0,1,2022-01-21T08:15:39.111
26379,320473,1,3,3,2022-01-21T08:32:20.647
26380,320430,1,3,1,2022-01-21T08:32:47.829
26381,308613,3,3,3,2022-01-21T08:41:07.514
26382,297554,3,3,3,2022-01-21T08:41:45.212
26383,129385,3,3,1,2022-01-21T08:49:11.959
26384,246878,3,3,3,2022-01-21T08:59:39.951
26385,320486,3,1,3,2022-01-21T09:34:40.045
26386,320486,3,3,3,2022-01-21T09:36:37.691
26387,320476,3,3,3,2022-01-21T09:38:16.727
26388,319310,0,0,0,2022-01-21T10:03:44.633
26389,320597,0,0,0,2022-01-21T10:12:46.604
26390,317817,3,3,3,2022-01-21T10:39:34.665
26391,320642,0,0,0,2022-01-21T10:53:04.559
26392,316445,0,0,0,2022-01-21T10:59:22.449
26393,304634,0,0,0,2022-01-21T11:15:18.943
26394,304634,0,0,0,2022-01-21T11:17:01.406
26395,284334,3,3,3,2022-01-21T12:07:13.147
26396,320098,3,3,3,2022-01-21T12:31:42.058
26397,320801,1,1,1,2022-01-21T13:06:40.589
26398,319170,0,0,0,2022-01-21T13:36:34.489
26399,320500,3,3,3,2022-01-21T13:45:08.446
26400,316812,1,0,1,2022-01-21T14:20:49.269
26401,252712,1,0,0,2022-01-21T14:43:53.779
26402,316241,3,3,3,2022-01-21T14:47:35.01
26403,294176,1,1,1,2022-01-21T15:32:12.36
26404,321008,0,1,1,2022-01-21T15:35:41.507
26405,321008,1,1,1,2022-01-21T15:37:31.888
26406,321032,3,3,3,2022-01-21T15:46:04.481
26407,320565,3,3,3,2022-01-21T15:48:57.561
26408,267501,3,3,3,2022-01-21T16:22:33.183
26409,248251,3,3,3,2022-01-21T17:14:02.259
26410,321189,1,3,3,2022-01-21T18:04:22.19
26411,276183,3,3,3,2022-01-21T18:05:10.317
26412,307316,3,3,3,2022-01-21T18:23:49.702
26413,321029,0,0,3,2022-01-21T18:38:32.691
26414,297300,1,1,1,2022-01-21T18:40:07.868
26415,297300,1,1,1,2022-01-21T18:41:03.651
26416,180330,3,3,3,2022-01-21T18:52:34.495
26417,29271,0,0,0,2022-01-21T21:32:59.569
26418,321150,3,1,3,2022-01-21T21:45:04.677
26419,320198,3,1,3,2022-01-21T22:44:42.403
26420,222448,3,3,3,2022-01-21T22:56:19.363
26421,320198,3,3,3,2022-01-21T23:28:03.018
26422,321621,3,3,3,2022-01-21T23:31:44.542
26423,273115,1,1,1,2022-01-21T23:58:57.974
26424,273115,1,1,0,2022-01-22T00:03:14.928
26425,273115,1,3,3,2022-01-22T00:07:39.186
26426,321686,0,0,3,2022-01-22T01:43:34.797
26427,321432,0,0,0,2022-01-22T02:53:12.092
26428,249181,1,0,0,2022-01-22T04:13:41.951
26429,321832,1,1,3,2022-01-22T07:00:01.894
26430,321969,0,0,0,2022-01-22T07:52:58.571
26431,321993,1,1,1,2022-01-22T08:22:06.677
26432,322009,1,1,1,2022-01-22T08:30:48.348
26433,322009,1,0,1,2022-01-22T08:32:54.305
26434,231399,0,0,0,2022-01-22T08:58:40.803
26435,246878,3,3,3,2022-01-22T09:12:22.281
26436,321408,3,3,1,2022-01-22T09:21:15.241
26437,322053,0,0,0,2022-01-22T09:26:10.125
