id,last_step,country,gender,age,created_at
337678,completed_profile,Pakistan,man,18-20,2022-02-02T21:01:28.766
337679,completed_profile,India,man,21-25,2022-02-02T21:02:06.254
337680,completed_profile,Peru,man,46-50,2022-02-02T21:07:06.461
337681,submitted_equipment,Venezuela,man,18-20,2022-02-02T21:07:21.22
337682,submitted_equipment,Malawi,man,26-30,2022-02-02T21:07:34.128
337683,signed_up,,,,2022-02-02T21:10:39.421
337684,completed_profile,United Kingdom,man,26-30,2022-02-02T21:10:53.565
337685,completed_profile,Kenya,man,21-25,2022-02-02T21:11:20.7
337686,completed_profile,Sierra Leone,man,26-30,2022-02-02T21:12:18.143
337687,completed_profile,Nigeria,man,26-30,2022-02-02T21:12:40.438
337688,completed_profile,Ecuador,trans_woman,41-45,2022-02-02T21:13:47.932
337689,submitted_equipment,Ghana,man,26-30,2022-02-02T21:13:56.287
337690,completed_profile,Guatemala,man,46-50,2022-02-02T21:14:49.195
337691,signed_up,,,,2022-02-02T21:15:34.034
337692,completed_profile,Mexico,man,over_50,2022-02-02T21:16:24.877
337693,completed_challenges,India,man,21-25,2022-02-02T21:18:12.656
337694,completed_profile,Venezuela,man,31-35,2022-02-02T21:18:43.192
337695,completed_profile,Sierra Leone,man,21-25,2022-02-02T21:18:56.366
337696,completed_profile,Colombia,man,31-35,2022-02-02T21:21:19.493
337697,completed_profile,Somalia,man,31-35,2022-02-02T21:24:57.567
337698,signed_up,,,,2022-02-02T21:27:17.18
337699,completed_profile,Argentina,man,46-50,2022-02-02T21:27:25.961
337701,completed_profile,Kenya,man,21-25,2022-02-02T21:29:23.137
337702,submitted_check_in_form,Venezuela,man,18-20,2022-02-02T21:31:12.174
337703,completed_profile,Colombia,man,over_50,2022-02-02T21:32:14.547
337704,completed_profile,Pakistan,not_answer,31-35,2022-02-02T21:32:43.79
337705,completed_profile,Colombia,woman,36-40,2022-02-02T21:34:35.59
337706,completed_profile,Kenya,man,18-20,2022-02-02T21:34:48.773
337707,completed_profile,Chile,man,31-35,2022-02-02T21:40:07.007
337708,completed_profile,Romania,man,18-20,2022-02-02T21:40:32.071
337709,completed_profile,Colombia,man,31-35,2022-02-02T21:41:50.373
337710,completed_profile,Cyprus,man,26-30,2022-02-02T21:42:22.141
337711,completed_profile,Mexico,man,26-30,2022-02-02T21:42:50.251
337712,submitted_equipment,Yemen,trans_woman,26-30,2022-02-02T21:44:42.898
337713,completed_profile,Czech Republic,woman,26-30,2022-02-02T21:45:43.824
337714,completed_profile,Venezuela,man,31-35,2022-02-02T21:48:00.021
337715,completed_profile,Hungary,man,41-45,2022-02-02T21:48:42.207
337716,unlocked_challenges,Romania,man,21-25,2022-02-02T21:50:41.526
337717,completed_profile,Nigeria,man,26-30,2022-02-02T21:52:25.461
337718,completed_profile,Ghana,man,18-20,2022-02-02T21:52:37.904
337719,submitted_equipment,Venezuela,man,21-25,2022-02-02T21:53:59.881
337720,low_english_level,Romania,man,41-45,2022-02-02T21:54:09.424
337721,completed_profile,Tanzania,woman,36-40,2022-02-02T21:54:59.57
337722,completed_profile,Nicaragua,woman,26-30,2022-02-02T21:55:26.518
337723,signed_up,,,,2022-02-02T21:56:16.412
337724,submitted_financial_support,Colombia,non_binary,21-25,2022-02-02T21:56:18.819
337725,completed_profile,Ecuador,man,21-25,2022-02-02T21:57:13.294
337726,completed_profile,India,woman,31-35,2022-02-02T21:59:01.796
337727,challenges_results_passed,South Africa,man,31-35,2022-02-02T22:00:08.012
337728,unlocked_challenges,Peru,woman,36-40,2022-02-02T22:00:44.057
337729,completed_profile,Nigeria,woman,26-30,2022-02-02T22:03:06.627
337730,completed_profile,Venezuela,man,over_50,2022-02-02T22:04:34.825
337731,completed_profile,Venezuela,man,21-25,2022-02-02T22:06:13.078
337732,completed_profile,South Africa,man,31-35,2022-02-02T22:08:09.716
337733,submitted_equipment,Nigeria,man,26-30,2022-02-02T22:08:19.03
337734,submitted_professional_info,Ghana,man,41-45,2022-02-02T22:08:56.829
337735,completed_profile,Honduras,man,41-45,2022-02-02T22:09:50.472
337736,completed_profile,Kosovo,man,18-20,2022-02-02T22:10:56.84
337737,signed_up,,,,2022-02-02T22:12:15.718
337738,challenges_results_passed,South Africa,man,21-25,2022-02-02T22:13:36.164
337739,completed_profile,South Africa,woman,26-30,2022-02-02T22:13:55.813
337740,completed_profile,India,man,26-30,2022-02-02T22:14:19.521
337741,completed_profile,Kenya,man,21-25,2022-02-02T22:15:49.186
337742,completed_profile,Kenya,man,21-25,2022-02-02T22:16:41.463
337743,completed_profile,Peru,man,over_50,2022-02-02T22:17:33.6
337744,signed_up,,,,2022-02-02T22:19:46.975
337745,submitted_equipment,Pakistan,man,21-25,2022-02-02T22:20:20.845
337746,submitted_equipment,Kenya,man,21-25,2022-02-02T22:22:02.896
337747,completed_profile,Colombia,man,26-30,2022-02-02T22:22:19.194
337748,submitted_equipment,Mexico,man,over_50,2022-02-02T22:22:51.248
337749,completed_profile,Kenya,man,26-30,2022-02-02T22:24:30.83
337750,completed_challenges,Pakistan,man,21-25,2022-02-02T22:24:38.024
337751,completed_profile,Colombia,man,over_50,2022-02-02T22:26:00.477
337752,completed_profile,Mexico,man,21-25,2022-02-02T22:27:05.327
337753,submitted_professional_info,Ghana,man,18-20,2022-02-02T22:28:04.018
337754,submitted_equipment,Colombia,woman,26-30,2022-02-02T22:29:17.616
337755,unlocked_challenges,Nigeria,man,26-30,2022-02-02T22:29:33.56
337756,completed_profile,Lithuania,woman,36-40,2022-02-02T22:30:17.371
337757,completed_profile,Argentina,man,41-45,2022-02-02T22:30:52.381
337758,submitted_equipment,Tanzania,man,18-20,2022-02-02T22:30:57.319
337759,unlocked_challenges,Mexico,man,31-35,2022-02-02T22:33:29.384
337760,completed_profile,Bolivia,man,31-35,2022-02-02T22:33:47.271
337761,submitted_personal_info,Peru,woman,36-40,2022-02-02T22:39:19.056
337762,completed_profile,Guatemala,man,36-40,2022-02-02T22:39:29.105
337763,submitted_professional_info,Jamaica,man,31-35,2022-02-02T22:39:51.642
337764,unlocked_challenges,Liberia,man,21-25,2022-02-02T22:40:25.813
337765,challenges_results_practice,Bolivia,man,21-25,2022-02-02T22:42:57.486
337766,completed_profile,Colombia,man,36-40,2022-02-02T22:43:10.342
337767,completed_profile,Tunisia,man,21-25,2022-02-02T22:43:53.292
337768,completed_profile,Somalia,man,26-30,2022-02-02T22:44:45.671
337769,challenges_results_practice,Pakistan,man,18-20,2022-02-02T22:45:31.678
337770,challenges_results_practice,Tanzania,man,26-30,2022-02-02T22:45:36.507
337771,low_programming_experience,Guatemala,woman,21-25,2022-02-02T22:46:12.81
337772,completed_profile,Ecuador,man,36-40,2022-02-02T22:48:04.389
337773,completed_profile,Nigeria,man,26-30,2022-02-02T22:49:40.636
337774,signed_up,,,,2022-02-02T22:51:31.933
337775,submitted_equipment,Peru,man,18-20,2022-02-02T22:54:17.767
337776,completed_profile,Tanzania,man,21-25,2022-02-02T22:56:13.571
337777,completed_profile,Algeria,man,31-35,2022-02-02T22:56:38.554
337778,completed_profile,Kosovo,man,18-20,2022-02-02T22:57:30.108
337779,completed_profile,Mexico,man,31-35,2022-02-02T22:59:17.055
337780,challenges_results_practice,Ecuador,man,26-30,2022-02-02T22:59:23.536
337781,challenges_results_passed,Slovenia,woman,21-25,2022-02-02T22:59:45.845
337782,completed_profile,Argentina,man,26-30,2022-02-02T22:59:51.404
337783,submitted_programming_experience,Bolivia,woman,41-45,2022-02-02T23:01:14.754
337784,completed_profile,Liberia,man,18-20,2022-02-02T23:03:04.278
337785,completed_profile,Ecuador,man,31-35,2022-02-02T23:03:54.968
337786,completed_profile,Argentina,man,18-20,2022-02-02T23:05:18.505
337787,completed_profile,Venezuela,man,no-answer,2022-02-02T23:08:09.163
337788,completed_profile,Venezuela,woman,26-30,2022-02-02T23:09:02.996
337789,completed_challenges,Peru,woman,26-30,2022-02-02T23:12:47.305
337790,completed_profile,Ghana,man,18-20,2022-02-02T23:13:40.316
337791,completed_profile,Netherlands,man,41-45,2022-02-02T23:13:54.199
337792,completed_profile,Spain,woman,21-25,2022-02-02T23:14:05.074
337793,completed_profile,Nigeria,man,21-25,2022-02-02T23:14:16.543
337794,submitted_equipment,Nigeria,man,26-30,2022-02-02T23:15:47.344
337795,completed_profile,South Africa,woman,26-30,2022-02-02T23:18:33.445
337796,completed_profile,Iraq,man,26-30,2022-02-02T23:19:38.712
337797,completed_profile,Ecuador,man,46-50,2022-02-02T23:19:40.634
337798,no_time_commitment,Ukraine,man,21-25,2022-02-02T23:19:48.685
337799,completed_profile,Kenya,man,31-35,2022-02-02T23:20:03.077
337800,completed_profile,Colombia,man,31-35,2022-02-02T23:20:20.826
337801,no_time_commitment,Jamaica,woman,46-50,2022-02-02T23:20:54.514
337802,completed_profile,Ghana,man,21-25,2022-02-02T23:20:57.553
337803,submitted_equipment,Iran,man,21-25,2022-02-02T23:21:41.045
337804,completed_profile,Romania,man,26-30,2022-02-02T23:23:33.645
337805,completed_profile,Nigeria,man,26-30,2022-02-02T23:23:35.465
337806,completed_profile,Sweden,man,over_50,2022-02-02T23:24:38.901
337807,completed_profile,Ghana,man,31-35,2022-02-02T23:25:19.366
337808,signed_up,,,,2022-02-02T23:25:24.414
337809,completed_profile,Argentina,man,26-30,2022-02-02T23:26:18.403
337810,completed_profile,Algeria,man,21-25,2022-02-02T23:31:17.99
337811,completed_profile,South Africa,man,18-20,2022-02-02T23:31:55.627
337812,unlocked_challenges,Tanzania,man,21-25,2022-02-02T23:32:41.731
337813,submitted_professional_info,Colombia,man,21-25,2022-02-02T23:36:05.771
337814,completed_profile,Venezuela,man,18-20,2022-02-02T23:36:28.215
337815,completed_profile,Venezuela,man,36-40,2022-02-02T23:36:30.242
337816,completed_profile,Jamaica,man,31-35,2022-02-02T23:36:51.57
337817,completed_profile,Nigeria,man,26-30,2022-02-02T23:40:16.636
337818,completed_profile,Nigeria,man,18-20,2022-02-02T23:40:25.329
337819,completed_profile,Nigeria,man,21-25,2022-02-02T23:46:24.291
337820,completed_challenges,Venezuela,man,18-20,2022-02-02T23:47:08.136
337821,completed_challenges,Peru,man,41-45,2022-02-02T23:48:16.871
337822,submitted_financial_support,Ghana,man,18-20,2022-02-02T23:48:34.993
337823,submitted_professional_info,Jamaica,woman,46-50,2022-02-02T23:48:39.703
337824,completed_challenges,Tunisia,man,26-30,2022-02-02T23:49:10.441
337825,completed_profile,Venezuela,woman,36-40,2022-02-02T23:54:48.736
337826,completed_profile,Ecuador,man,31-35,2022-02-02T23:55:26.442
337827,completed_profile,Ireland,man,26-30,2022-02-02T23:55:28.692
337828,completed_profile,Chile,man,21-25,2022-02-02T23:55:42.315
337829,no_time_commitment,Jamaica,man,21-25,2022-02-02T23:56:08.104
337830,completed_profile,Nigeria,man,26-30,2022-02-03T00:44:28
337831,completed_profile,Kenya,man,21-25,2022-02-03T00:46:10.314
337832,completed_profile,Colombia,woman,21-25,2022-02-03T00:47:03.758
337833,completed_profile,Argentina,woman,31-35,2022-02-03T00:48:44.496
337834,completed_profile,Colombia,woman,26-30,2022-02-03T00:51:31.518
337835,signed_up,,,,2022-02-03T00:52:32.148
337836,completed_profile,Guatemala,woman,31-35,2022-02-03T00:54:32.258
337837,no_time_commitment,Venezuela,man,31-35,2022-02-03T01:00:44.153
337838,completed_profile,Libya,man,18-20,2022-02-03T01:01:56.14
337839,submitted_english_level,Colombia,man,no-answer,2022-02-03T01:03:09.361
337840,completed_profile,Jamaica,woman,18-20,2022-02-03T01:03:25.563
337841,completed_profile,Kenya,man,over_50,2022-02-03T01:05:14.941
337842,completed_profile,Colombia,man,41-45,2022-02-03T01:07:53.515
337843,completed_profile,Colombia,man,21-25,2022-02-03T01:08:22
337844,unlocked_challenges,Sierra Leone,man,21-25,2022-02-03T01:09:48.319
337845,low_programming_experience,Venezuela,woman,41-45,2022-02-03T01:10:32.282
337846,signed_up,,,,2022-02-03T01:15:31.314
337847,unlocked_challenges,Colombia,man,26-30,2022-02-03T01:16:47.571
337848,completed_profile,Israel,man,31-35,2022-02-03T01:16:56.365
337849,submitted_equipment,Ghana,man,18-20,2022-02-03T01:17:35.365
337850,completed_profile,Bolivia,man,26-30,2022-02-03T01:18:32.083
337851,completed_profile,India,woman,31-35,2022-02-03T01:23:12.816
337852,unlocked_challenges,Peru,man,31-35,2022-02-03T01:25:12.338
337853,completed_profile,Colombia,man,31-35,2022-02-03T01:26:09.96
337854,unlocked_challenges,Angola,man,26-30,2022-02-03T01:26:22.201
337855,submitted_equipment,Tunisia,man,21-25,2022-02-03T01:28:53.903
337856,unlocked_challenges,Ecuador,man,over_50,2022-02-03T01:33:02.459
337857,completed_profile,Bolivia,man,18-20,2022-02-03T01:40:18.135
337858,completed_profile,Algeria,man,26-30,2022-02-03T01:40:50.688
337859,completed_profile,Argentina,man,21-25,2022-02-03T01:42:52.136
337860,is_under_18,Nigeria,woman,under-18,2022-02-03T01:44:44.976
337861,completed_profile,Mexico,man,over_50,2022-02-03T01:45:12.7
337862,completed_profile,Ghana,man,21-25,2022-02-03T01:46:02.08
337863,completed_profile,Ghana,man,31-35,2022-02-03T01:48:09.257
337864,completed_profile,Mexico,woman,21-25,2022-02-03T01:48:41.552
337865,completed_profile,India,woman,31-35,2022-02-03T01:51:55.675
337866,completed_profile,Jamaica,woman,31-35,2022-02-03T01:52:47.271
337867,signed_up,,,,2022-02-03T01:53:38.455
337868,completed_profile,Mexico,man,21-25,2022-02-03T01:54:42.472
337869,completed_profile,Kenya,man,21-25,2022-02-03T01:54:49.257
337870,completed_challenges,Honduras,man,over_50,2022-02-03T01:58:28.153
337871,submitted_equipment,Argentina,man,26-30,2022-02-03T02:01:34.326
337872,completed_challenges,Venezuela,man,41-45,2022-02-03T02:03:19.896
337873,completed_profile,Venezuela,woman,46-50,2022-02-03T02:03:59.704
337874,submitted_equipment,Honduras,man,18-20,2022-02-03T02:04:02.965
337875,submitted_professional_info,Venezuela,woman,26-30,2022-02-03T02:04:06.328
337876,unlocked_challenges,Ecuador,woman,31-35,2022-02-03T02:05:27.231
337877,completed_profile,Kenya,man,26-30,2022-02-03T02:06:50.711
337878,submitted_programming_experience,Colombia,man,over_50,2022-02-03T02:07:03.364
337879,challenges_results_passed,Venezuela,man,31-35,2022-02-03T02:08:53.407
337880,no_time_commitment,Brazil,woman,over_50,2022-02-03T02:10:37.37
337881,completed_profile,Colombia,man,21-25,2022-02-03T02:10:59.897
337882,completed_profile,India,woman,46-50,2022-02-03T02:12:43.932
337883,unlocked_challenges,Argentina,man,26-30,2022-02-03T02:18:59.31
337884,completed_challenges,Ecuador,man,26-30,2022-02-03T02:19:10.623
337885,submitted_programming_experience,Venezuela,man,26-30,2022-02-03T02:19:38.7
337886,submitted_personal_info,Peru,woman,26-30,2022-02-03T02:21:13.935
337887,signed_up,,,,2022-02-03T02:23:14.628
337888,submitted_english_level,Colombia,man,36-40,2022-02-03T02:27:45.422
337889,completed_challenges,Venezuela,man,18-20,2022-02-03T02:28:14.385
337890,completed_profile,Pakistan,man,18-20,2022-02-03T02:30:48.488
337891,submitted_english_level,Peru,man,31-35,2022-02-03T02:30:50.569
337892,no_financial_support,Colombia,man,31-35,2022-02-03T02:31:57.275
337893,no_financial_support,Brazil,man,26-30,2022-02-03T02:33:46.249
337894,unlocked_challenges,Colombia,man,36-40,2022-02-03T02:34:43.176
337895,submitted_equipment,Mexico,man,over_50,2022-02-03T02:35:37.075
337896,completed_profile,Mexico,man,over_50,2022-02-03T02:35:52.567
337897,submitted_financial_support,Tanzania,woman,18-20,2022-02-03T02:37:58.293
337898,completed_profile,Pakistan,man,18-20,2022-02-03T02:38:13.438
337899,completed_profile,Jamaica,woman,46-50,2022-02-03T02:39:01.663
337900,completed_profile,Argentina,man,36-40,2022-02-03T02:39:20.226
337901,completed_profile,Mexico,man,41-45,2022-02-03T02:40:40.566
337902,completed_profile,Kenya,man,31-35,2022-02-03T02:41:53.495
337903,signed_up,,,,2022-02-03T02:42:32.737
337904,low_english_level,Colombia,man,41-45,2022-02-03T02:44:00.92
337905,submitted_equipment,Mexico,woman,26-30,2022-02-03T02:45:00.639
337906,completed_profile,Benin,man,21-25,2022-02-03T02:45:33.549
337907,completed_profile,Venezuela,woman,41-45,2022-02-03T02:45:37.409
337908,completed_profile,Ecuador,man,21-25,2022-02-03T02:49:03.862
337909,submitted_program_schedule,Macedonia,woman,21-25,2022-02-03T02:52:36.064
337910,is_under_18,Peru,man,under-18,2022-02-03T02:53:30.21
337911,completed_profile,Ghana,man,21-25,2022-02-03T02:55:06.041
337912,submitted_program_schedule,Argentina,woman,21-25,2022-02-03T02:55:32.504
337913,completed_challenges,Colombia,man,41-45,2022-02-03T02:56:16.538
337914,completed_profile,Peru,man,36-40,2022-02-03T02:56:30.907
337915,completed_profile,Pakistan,man,41-45,2022-02-03T02:57:27.832
337916,completed_profile,India,man,41-45,2022-02-03T02:58:05.388
337917,submitted_financial_support,Kenya,man,36-40,2022-02-03T02:58:18.702
337918,submitted_equipment,Colombia,woman,46-50,2022-02-03T02:58:24.201
337919,completed_profile,Ecuador,man,26-30,2022-02-03T02:58:43.226
337920,completed_profile,Ecuador,man,26-30,2022-02-03T02:59:33.379
337921,submitted_equipment,Chile,man,21-25,2022-02-03T02:59:35.696
337922,completed_profile,Pakistan,man,18-20,2022-02-03T03:00:10.935
337923,completed_profile,Pakistan,man,26-30,2022-02-03T03:04:45.085
337924,no_financial_support,Argentina,man,31-35,2022-02-03T03:05:36.389
337925,completed_profile,India,man,41-45,2022-02-03T03:06:21.767
337926,completed_profile,Kenya,man,26-30,2022-02-03T03:06:30.586
337927,completed_profile,Argentina,woman,31-35,2022-02-03T03:09:15.01
337928,completed_profile,Chile,man,36-40,2022-02-03T03:09:54.11
337929,completed_profile,Venezuela,man,46-50,2022-02-03T03:13:18.117
337930,submitted_english_level,Argentina,man,over_50,2022-02-03T03:13:32.978
337931,unlocked_challenges,Chile,man,over_50,2022-02-03T03:15:51.203
337932,completed_profile,Argentina,woman,18-20,2022-02-03T03:16:16.506
337933,completed_profile,Venezuela,man,18-20,2022-02-03T03:18:13.565
337934,completed_profile,India,man,41-45,2022-02-03T03:18:31.482
337935,submitted_program_schedule,Uruguay,man,31-35,2022-02-03T03:19:17.532
337936,completed_profile,Kenya,man,26-30,2022-02-03T03:20:38.227
337937,completed_profile,Jamaica,woman,46-50,2022-02-03T03:21:33.058
337938,completed_profile,Kenya,man,26-30,2022-02-03T03:23:11.383
337939,submitted_personal_info,Colombia,man,26-30,2022-02-03T03:24:01.343
337940,submitted_financial_support,Afghanistan,man,26-30,2022-02-03T03:25:09.368
337941,completed_profile,Nigeria,man,41-45,2022-02-03T03:28:42.943
337942,completed_profile,Venezuela,man,21-25,2022-02-03T03:30:31.873
337943,completed_challenges,Mauritius,man,18-20,2022-02-03T03:30:36.207
337944,completed_challenges,Pakistan,man,18-20,2022-02-03T03:33:21.336
337945,submitted_equipment,Saint Lucia,man,18-20,2022-02-03T03:34:30.498
337946,completed_profile,Bolivia,man,36-40,2022-02-03T03:34:32.873
337947,completed_profile,Colombia,man,26-30,2022-02-03T03:35:05.943
337948,completed_profile,Kenya,man,26-30,2022-02-03T03:38:42.405
337949,unlocked_challenges,Kenya,man,18-20,2022-02-03T03:39:41.91
337950,submitted_equipment,Georgia,man,21-25,2022-02-03T03:41:58.159
337951,completed_challenges,Chile,man,26-30,2022-02-03T03:45:53.729
337952,completed_profile,Pakistan,woman,21-25,2022-02-03T03:48:17.557
337953,submitted_equipment,Pakistan,man,21-25,2022-02-03T03:49:13.955
337954,completed_profile,Ecuador,man,41-45,2022-02-03T03:49:56.932
337955,completed_profile,Colombia,man,over_50,2022-02-03T03:50:23.286
337956,signed_up,,,,2022-02-03T03:50:25.937
337957,completed_profile,Venezuela,woman,18-20,2022-02-03T03:51:59.845
337958,completed_profile,Pakistan,man,21-25,2022-02-03T03:53:51.854
337959,completed_profile,Kenya,man,26-30,2022-02-03T03:54:27.936
337960,submitted_programming_experience,Argentina,man,36-40,2022-02-03T03:55:17.878
337961,completed_profile,India,woman,18-20,2022-02-03T03:57:10.948
337962,submitted_program_schedule,Kenya,woman,21-25,2022-02-03T03:59:51.333
337963,submitted_equipment,Mexico,man,21-25,2022-02-03T04:01:31.415
337964,completed_profile,Nicaragua,man,26-30,2022-02-03T04:02:33.615
337965,completed_challenges,Tanzania,man,26-30,2022-02-03T04:04:56.487
337966,unlocked_challenges,Tanzania,man,26-30,2022-02-03T04:06:54.019
337967,completed_profile,India,woman,31-35,2022-02-03T04:08:07.075
337968,completed_profile,Bolivia,man,31-35,2022-02-03T04:08:09.556
337969,completed_profile,Ecuador,man,26-30,2022-02-03T04:08:19.111
337970,unlocked_challenges,Guatemala,man,36-40,2022-02-03T04:08:35.896
337971,completed_challenges,Colombia,man,21-25,2022-02-03T04:09:00.114
337972,completed_profile,Colombia,man,26-30,2022-02-03T04:09:50.519
337973,completed_profile,Guatemala,man,18-20,2022-02-03T04:12:31.178
337974,signed_up,,,,2022-02-03T04:13:25.87
337975,completed_profile,Venezuela,man,21-25,2022-02-03T04:13:32.193
337976,unlocked_challenges,Kenya,man,21-25,2022-02-03T04:13:46.725
337977,completed_profile,Colombia,man,36-40,2022-02-03T04:16:39.468
337978,completed_profile,India,man,36-40,2022-02-03T04:18:03.549
337979,completed_profile,Mexico,man,21-25,2022-02-03T04:18:20.516
337980,completed_profile,Ecuador,man,41-45,2022-02-03T04:19:36.094
337981,completed_profile,India,woman,31-35,2022-02-03T04:22:01.555
337982,unlocked_challenges,Afghanistan,man,21-25,2022-02-03T04:23:27.915
337983,completed_challenges,Peru,man,26-30,2022-02-03T04:25:55.052
337984,submitted_english_level,Honduras,man,31-35,2022-02-03T04:26:58.759
337985,completed_challenges,Pakistan,man,18-20,2022-02-03T04:28:55.963
337986,submitted_equipment,Argentina,man,31-35,2022-02-03T04:29:33.254
337987,completed_profile,Nigeria,man,18-20,2022-02-03T04:30:18.1
337988,submitted_equipment,Venezuela,man,21-25,2022-02-03T04:30:33.209
337989,unlocked_challenges,United Kingdom,man,26-30,2022-02-03T04:31:20.206
337990,submitted_program_schedule,Brazil,man,36-40,2022-02-03T04:31:48.648
337991,submitted_personal_info,India,woman,31-35,2022-02-03T04:34:29.355
337992,completed_profile,Pakistan,man,21-25,2022-02-03T04:34:48.384
337993,completed_profile,Peru,woman,21-25,2022-02-03T04:35:51.046
337994,completed_profile,India,man,21-25,2022-02-03T04:36:08.784
337995,completed_profile,Jamaica,man,26-30,2022-02-03T04:37:08.634
337996,completed_profile,Mexico,man,36-40,2022-02-03T04:37:15.704
337997,completed_profile,Guatemala,man,31-35,2022-02-03T04:37:46.652
337998,submitted_personal_info,Colombia,not_answer,21-25,2022-02-03T04:40:22.424
337999,completed_profile,Ecuador,man,26-30,2022-02-03T04:42:22.347
338000,completed_profile,Ghana,man,18-20,2022-02-03T04:43:07.74
338001,completed_profile,Mexico,man,21-25,2022-02-03T04:43:34.146
338002,completed_profile,Bolivia,man,18-20,2022-02-03T04:44:40.113
338003,completed_profile,India,man,21-25,2022-02-03T04:45:41.536
338004,completed_profile,Democratic Republic of the Congo,woman,21-25,2022-02-03T04:47:18.712
338005,completed_profile,Zimbabwe,man,26-30,2022-02-03T04:47:20.682
338006,completed_profile,Ecuador,non_binary,36-40,2022-02-03T04:48:18.575
338007,submitted_equipment,Colombia,man,over_50,2022-02-03T04:48:23.602
338008,completed_profile,India,man,31-35,2022-02-03T04:49:32.741
338009,completed_profile,Kenya,man,21-25,2022-02-03T04:50:15.676
338010,completed_profile,Mexico,man,36-40,2022-02-03T04:50:49.706
338011,completed_profile,India,man,21-25,2022-02-03T04:52:39.467
338012,completed_profile,Nigeria,man,21-25,2022-02-03T04:53:17.452
338013,completed_profile,Mexico,man,over_50,2022-02-03T04:53:58.566
338014,completed_profile,Kenya,man,31-35,2022-02-03T04:55:16.675
338015,completed_profile,Malawi,man,26-30,2022-02-03T04:55:34.27
338016,completed_profile,Mexico,man,41-45,2022-02-03T04:56:38.209
338017,completed_challenges,Tunisia,man,18-20,2022-02-03T04:59:20.27
338018,completed_profile,Pakistan,man,18-20,2022-02-03T04:59:48.851
338019,low_english_level,Colombia,man,41-45,2022-02-03T04:59:50.937
338020,submitted_program_schedule,Colombia,man,21-25,2022-02-03T05:04:28.301
338021,completed_profile,Peru,woman,26-30,2022-02-03T05:07:26.135
338022,completed_profile,India,man,26-30,2022-02-03T05:07:29.173
338023,submitted_equipment,South Sudan,man,31-35,2022-02-03T05:09:05.275
338024,completed_profile,Jamaica,man,31-35,2022-02-03T05:09:51.489
338025,completed_profile,Peru,man,21-25,2022-02-03T05:14:09.653
338026,completed_profile,Kenya,man,18-20,2022-02-03T05:15:13.714
338027,completed_profile,Ecuador,woman,26-30,2022-02-03T05:16:17.931
338028,completed_profile,Kenya,man,21-25,2022-02-03T05:18:19.894
338029,completed_profile,Uzbekistan,man,31-35,2022-02-03T05:19:14.3
338030,unlocked_challenges,Ecuador,man,18-20,2022-02-03T05:19:52.871
338031,signed_up,,,,2022-02-03T05:20:07.326
338032,completed_profile,Kenya,man,18-20,2022-02-03T05:24:14.77
338033,completed_profile,Ghana,man,18-20,2022-02-03T05:24:37.877
338034,completed_profile,Burkina Faso,man,21-25,2022-02-03T05:25:42.701
338035,signed_up,,,,2022-02-03T05:29:34.604
338036,completed_challenges,Argentina,man,26-30,2022-02-03T05:33:56.011
338037,signed_up,,,,2022-02-03T05:36:22.583
338038,completed_profile,Argentina,man,36-40,2022-02-03T05:37:27.766
338039,completed_profile,Romania,man,18-20,2022-02-03T05:37:36.604
338040,completed_profile,Pakistan,man,18-20,2022-02-03T05:37:56.436
338041,completed_profile,Lesotho,man,18-20,2022-02-03T05:39:20.907
338042,signed_up,,,,2022-02-03T05:39:34.191
338043,completed_profile,Kenya,man,21-25,2022-02-03T05:39:45.747
338044,submitted_equipment,Ghana,woman,21-25,2022-02-03T05:39:46.93
338045,completed_profile,Nigeria,man,21-25,2022-02-03T05:40:18.572
338046,challenges_results_practice,Pakistan,man,36-40,2022-02-03T05:41:26.924
338047,completed_profile,Poland,man,36-40,2022-02-03T05:42:50.852
338048,completed_challenges,Kenya,man,18-20,2022-02-03T05:45:05.68
338049,completed_profile,Pakistan,man,41-45,2022-02-03T05:45:39.712
338050,signed_up,,,,2022-02-03T05:45:48.445
338051,signed_up,,,,2022-02-03T05:46:25.283
338052,completed_profile,Kenya,man,26-30,2022-02-03T05:47:45.096
338053,completed_profile,Cameroon,woman,18-20,2022-02-03T05:49:06.619
338054,challenges_results_passed,Rwanda,man,21-25,2022-02-03T05:49:25.161
338055,completed_profile,Pakistan,man,21-25,2022-02-03T05:51:01.414
338056,completed_profile,India,man,21-25,2022-02-03T05:52:16.323
338057,completed_profile,Honduras,man,21-25,2022-02-03T05:54:24.235
338058,completed_profile,Tanzania,man,21-25,2022-02-03T05:55:50.81
338059,low_english_level,Argentina,man,41-45,2022-02-03T05:59:33.702
338060,completed_profile,Ghana,woman,31-35,2022-02-03T06:00:54.988
338061,unlocked_challenges,Kenya,man,26-30,2022-02-03T06:01:22.799
338062,completed_profile,Kenya,man,26-30,2022-02-03T06:01:35.59
338063,completed_profile,Mexico,non_binary,31-35,2022-02-03T06:02:56.676
338064,completed_profile,Pakistan,man,18-20,2022-02-03T06:03:30.149
338065,completed_profile,Malawi,man,21-25,2022-02-03T06:05:05.853
338066,completed_profile,Kenya,woman,26-30,2022-02-03T06:07:21.438
338067,submitted_english_level,Kenya,man,31-35,2022-02-03T06:07:56.056
338068,completed_profile,Kenya,man,21-25,2022-02-03T06:07:59.667
338069,submitted_check_in_form,India,man,31-35,2022-02-03T06:09:56.22
